Código de Barras;Tipo de Produto;Descrição;Preço de Custo;Preço Venda Varejo;Unidade;Ativo;Categoria do Produto;Subcategoria do Produto;Movimenta Estoque;Estoque mínimo;Quantidade em Estoque;Marca;NCM;CEST;Origem
7,89875E+12;Produto;Kit Capilar Cachos Perfeitos Bell Curpus;15.50;30.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;0.000;Bell Corpus;33049910;2001400;0
7,89894E+12;Produto;Kit Capilar Leite Capilar Bell Curpus 500g;15.50;30.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;1.000;Bell Corpus;33049910;2001400;0
7,89875E+12;Produto;Kit Capilar Bababell Melancia Bell Curpus 500g;15.50;30.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;2.000;Bell Corpus;33049910;2001400;0
7,89894E+12;Produto;Kit Capilar Alho Desodorizado Bell Curpus 500g;15.50;30.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;0.000;Bell Corpus;33049910;2001400;0
7,89894E+12;Produto;Kit Capilar Pós Progressiva Bell Corps;15.50;30.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;1.000;Bell Corpus;33049910;2001400;0
7,89894E+12;Produto;Kit Capilar Bababell Morango Bell Curpus 500g;15.50;30.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;1.000;Bell Corpus;33049910;2001400;0
7,89894E+12;Produto;Kit Capilar Bababell Tutti-Frutti Bell Curpus 500g;15.50;30.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;0.000;Bell Corpus;33049910;2001400;0
7,89894E+12;Produto;Kit Capilar Bababell Uva Bell Curpus 500g;15.50;30.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;1.000;Bell Corpus;33049910;2001400;0
7,89894E+12;Produto;Kit Capilar Bomba de Cafeína Bell Corps;15.50;30.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;0.000;Bell Corpus;33049910;2001400;0
7,89894E+12;Produto;Kit Capilar Verniz Capilar Bell Corps;15.50;30.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;0.000;Bell Corpus;33049910;2001400;0
7,89894E+12;Produto;Kit Capilar Óleo de Argan Bell Corpus;15.50;30.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;0.000;Bell Corpus;33059000;2002000;0
7,89894E+12;Produto;Kit Capilar Óloeo de Coco Bell Curpus;15.50;30.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;1.000;Bell Corpus;33059000;2002000;0
7,89974E+12;Produto;Batom Matte Bella Femme 3,4g;2.50;5.00;Unidade;Sim;Maquiagem;Batom;Sim;1.000;0.000;Bella Femme;33041000;2000900;2
7,89851E+12;Produto;Batom Líquido Mágico Bella Femme;4.25;10.00;Unidade;Sim;Maquiagem;Batom Líquido;Sim;1.000;0.000;Bella Femme;33041000;2000900;2
7,89851E+12;Produto;Brilho Labial Morango Bella Femme;2.52;5.00;Unidade;Sim;Maquiagem;Brilho;Sim;1.000;0.000;Bella Femme;33041000;2000900;2
7,89851E+12;Produto;Corretivo Bastão Bella Femme 3,4g;2.00;5.00;Unidade;Sim;Maquiagem;Corretivo;Sim;1.000;3.000;Bella Femme;33042090;2001100;2
7,89851E+12;Produto;Corretivo Líquido Skin Cover Bella Femme 4,5ml;4.99;10.00;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1.000;3.000;Bella Femme;33042090;2001100;2
7,89964E+12;Produto;Óleo Rosa Mosqueta Bella Femme 10ml;5.50;10.00;Unidade;Sim;Skincare;Óleo;Sim;1.000;0.000;Bella Femme;33049910;2001400;2
7,89828E+12;Produto;Brilho Labial Sereia Bella Safira;2.00;5.00;Unidade;Sim;Maquiagem;Brilho;Sim;1.000;0.000;Bella Safira;33041000;2000900;0
6,95461E+12;Produto;Base Stick Matte Belle Angel;6.20;10.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;6.000;Belle Angel;33042090;2001100;2
6,9215E+12;Produto;Base Líquida Matte 01 Belle Angel 30ml;6.60;16.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;5.000;Belle Angel;33049990;2001500;2
6,9215E+12;Produto;Base Líquida Matte 03 Belle Angel 30ml;6.60;16.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;13.000;Belle Angel;33049990;2001500;2
6,9215E+12;Produto;Base Líquida Matte Belle Angel 30ml;6.60;16.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;1.000;Belle Angel;33049990;2001500;2
6,9215E+12;Produto;Batom Líquido Matte Belle Angel 4ml;5.86;10.00;Unidade;Sim;Maquiagem;Batom Líquido;Sim;1.000;4.000;Belle Angel;33041000;2000900;2
6,9215E+12;Produto;Batom Líquido Matte Belle Angel;5.20;5.00;Unidade;Sim;Maquiagem;Batom Líquido;Sim;1.000;0.000;Belle Angel;33041000;2000900;2
6,95461E+12;Produto;Blush Jelly Bell Angel;6.40;13.00;Unidade;Sim;Maquiagem;Blush;Sim;1.000;6.000;Belle Angel;33049100;2001300;2
6,9215E+12;Produto;Iluminador e Contorno Matte Belle Angel;5.00;10.00;Unidade;Sim;Maquiagem;Iluminador;Sim;1.000;1.000;Belle Angel;33049990;2001500;2
2E+12;Produto;Brinco Flor Giramoda;6.00;10.00;Unidade;Sim;Acessório;Brinco;Sim;1.000;0.000;Bijuterias;71171900;2805800;0
2E+12;Produto;Brinco para Carnaval;3.00;8.00;Unidade;Sim;Acessório;Brinco;Sim;1.000;0.000;Bijuterias;71171900;2805800;2
2E+12;Produto;Kit Brinco ZGY;6.00;10.00;Unidade;Sim;Acessório;Brinco;Sim;1.000;0.000;Bijuterias;71171900;2805800;0
2E+12;Produto;Kit Argola Bijuteiras;5.97;10.00;Unidade;Sim;Acessório;Brinco;Sim;1.000;29.000;Bijuterias;71171900;2805800;0
2E+12;Produto;Brinco Bijuteiras;6.55;10.00;Unidade;Sim;Acessório;Brinco;Sim;1.000;9.000;Bijuterias;71171900;2805800;0
7,90851E+12;Produto;Body Splash Banho de Vanilla Bio Instinto 130ml;7.05;10.00;Unidade;Sim;Corpo;Body Splash;Sim;1.000;12.000;Bio Instinto;33072010;2002700;0
7,90851E+12;Produto;Body Splash Secreto Bio Instinto 130ml;7.00;10.00;Unidade;Sim;Corpo;Body Splash;Sim;1.000;0.000;Bio Instinto;33072010;2002700;0
7,90851E+12;Produto;Body Splash Ameixa Bio Instinto 130ml;7.05;10.00;Unidade;Sim;Corpo;Body Splash;Sim;1.000;9.000;Bio Instinto;33072010;2002700;0
7,90851E+12;Produto;Body Splash Lavanda Baby Bio Instinto 130ml;7.05;10.00;Unidade;Sim;Corpo;Body Splash;Sim;1.000;4.000;Bio Instinto;33072010;2002700;0
7,90851E+12;Produto;Body Splash Donna Bio Instinto 130ml;7.05;10.00;Unidade;Sim;Corpo;Body Splash;Sim;1.000;2.000;Bio Instinto;33072010;2002700;0
7,90851E+12;Produto;Body Splash Morango com Champagne Bio Instinto 130ml;6.26;10.00;Unidade;Sim;Corpo;Body Splash;Sim;1.000;14.000;Bio Instinto;33072010;2002700;0
7,90851E+12;Produto;Body Splash Belle Rose Bio Instinto 130ml;7.05;10.00;Unidade;Sim;Corpo;Body Splash;Sim;1.000;17.000;Bio Instinto;33072010;2002700;0
7,90851E+12;Produto;Desodorante Íntimo Algodão Doce Bio Instinto 50ml;5.50;10.00;Unidade;Sim;Corpo;Desodorante;Sim;1.000;0.000;Bio Instinto;33049990;2001500;0
7,89894E+12;Produto;Creme Hidratante Desodorante Corporal Dermessence Ureia 10% Bio Instinto;6.45;10.00;Unidade;Sim;Corpo;Hidratante;Sim;1.000;1.000;Bio Instinto;33049990;2001500;0
7,89894E+12;Produto;Creme Desodorante Hidratante Perfumado Bio Creme Ureia 3% Bio Instinto;4.95;10.00;Unidade;Sim;Pé;Hidratante;Sim;1.000;3.000;Bio Instinto;33049990;2001500;0
7,89857E+12;Produto;Kit Capilar Ômega 3 Bio Instinto;21.25;40.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;1.000;Bio Instinto;33049910;2001400;0
7,89857E+12;Produto;Kit Capilar Nutrecoco com Óleo de Coco Bio Instinto;23.10;40.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;1.000;Bio Instinto;33049910;2001400;0
7,89857E+12;Produto;Kit Capilar Mamona e Babosa Bio Instinto;21.25;40.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;1.000;Bio Instinto;33049910;2001400;0
7,89857E+12;Produto;Kit Capilar Profissional Loiro Perfeito Bio Instinto;21.85;40.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;0.000;Bio Instinto;33049910;2001400;0
7,89857E+12;Produto;Kit Capilar Mandioca Bio Instinto;21.25;40.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;1.000;Bio Instinto;33049910;2001400;0
7,89857E+12;Produto;Kit Capilar Cavalo de Raça Bio Instinto;21.25;40.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;2.000;Bio Instinto;33049910;2001400;0
7,90851E+12;Produto;Kit Capilar Bebelo Melancia Bio Instinto;22.75;40.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;1.000;Bio Instinto;33049910;2001400;0
7,90851E+12;Produto;Kit Capilar Bebelo Tutti Frutti Bio Instinto;22.75;40.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;0.000;Bio Instinto;33049910;2001400;0
7,89867E+12;Produto;KIT CRONO FUNNY 5 ITENS BIOINNOVA;26.15;50.00;Unidade;Sim;Cabelo;Cronograma;Sim;0.000;0.000;BIOINNOVA;33049910;2001400;0
7,89867E+12;Produto;KIT CRONO WEEK 5 ITENS BIOINNOVA;26.15;50.00;Unidade;Sim;Cabelo;Cronograma;Sim;0.000;0.000;BIOINNOVA;33049910;2001400;0
7,89867E+12;Produto;Sabonete Íntimo Funny Bioinnova 200ml;3.35;8.00;Unidade;Sim;Corpo;Sabonete Íntimo;Sim;1.000;0.000;Bioinnova;34013000;2003700;0
2E+12;Produto;Kit Capilar UTI;17.90;35.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;0.000;Biorely;33049910;2001400;0
2E+12;Produto;Kit Capilar Banana e Mel Biorely Kit com 4;18.99;45.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;0.000;Biorely;33049910;2001400;0
7,89004E+11;Produto;Kit Capilar Banana e Mel Biorely 500g;20.36;35.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;0.000;Biorely;33049910;2001400;0
7,89893E+12;Produto;Kit Capilar Whey Protein;17.90;35.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;1.000;Biorely;33049910;2001400;0
2E+12;Produto;Reparador de Pontas Banana e Mel Biorely 30ml;5.39;10.00;Unidade;Sim;Cabelo;Reparador de Portas;Sim;1.000;0.000;Biorely;33049910;2001400;0
2E+12;Produto;Reparador de Pontas Babosa Biorely 30ml;5.39;10.00;Unidade;Sim;Cabelo;Reparador de Portas;Sim;1.000;0.000;Biorely;33049910;2001400;0
2E+12;Produto;Reparador de Pontas Lily Biorely 30ml;5.39;10.00;Unidade;Sim;Cabelo;Reparador de Portas;Sim;1.000;0.000;Biorely;33049910;2001400;0
2E+12;Produto;Reparador de Pontas UTI Biorely 30ml;5.39;10.00;Unidade;Sim;Cabelo;Reparador de Portas;Sim;1.000;0.000;Biorely;33049910;2001400;0
2E+12;Produto;Reparador de Pontas Gabi Biorely 30ml;5.39;10.00;Unidade;Sim;Cabelo;Reparador de Portas;Sim;1.000;0.000;Biorely;33049910;2001400;0
2E+12;Produto;Reparador de Pontas Touro e Força Biorely 30ml;5.39;10.00;Unidade;Sim;Cabelo;Reparador de Portas;Sim;1.000;0.000;Biorely;33049910;2001400;0
7,90961E+12;Produto;Henna Mega Fixação Blue Moon;5.50;10.00;Unidade;Sim;Maquiagem;Henna;Sim;1.000;0.000;Blue Moon;12119090;2000100;0
7,90824E+12;Produto;Lip Balm Tutti-Fruit Blue Moon;5.00;10.00;Unidade;Sim;Maquiagem;Lip Balm;Sim;1.000;1.000;Blue Moon;33041000;2000900;0
7,90824E+12;Produto;Lip Balm Baunilha Blue Moon;5.00;10.00;Unidade;Sim;Maquiagem;Lip Balm;Sim;1.000;0.000;Blue Moon;33041000;2000900;0
2E+12;Produto;Máscara Facial Orange Blue Moon 6971496840262;5.00;10.00;Unidade;Sim;Skincare;Máscara;Sim;1.000;6.000;Blue Moon;33049910;2001400;0
2E+12;Produto;Máscara Facial Black Blue Moon 6971496840255;5.00;10.00;Unidade;Sim;Skincare;Máscara;Sim;1.000;4.000;Blue Moon;33049910;2001400;0
2E+12;Produto;Corretivo Líquido 2 em 1  Bobbi Rara 6937118809727;7.00;10.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;8.000;Bobbi Rara;33042090;2001100;2
2E+12;Produto;Gloss Labial Bobbi Rara 6975649925356;5.87;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;18.000;Bobbi Rara;33041000;2000900;2
6,97168E+12;Produto;Paleta de Sombra 20 Cores Bobbi Rara;6.60;15.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;2.000;Bobbi Rara;33049100;2001300;2
70341351581;Produto;Paleta de Sombra Bobbi Rara;8.00;16.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;1.000;Bobbi Rara;33049100;2001300;2
70341351239;Produto;Paleta de Sombra BB68 Bobbi Rara;8.00;15.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;0.000;Bobbi Rara;33049100;2001300;2
6,97327E+12;Produto;Paleta de Sombrancelha BR156 Bobbi Rara;8.50;20.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;0.000;Bobbi Rara;33049100;2001300;2
70341349724;Produto;Paleta de Sombra Eyeshadow Bobbi Rara;7.58;13.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;0.000;Bobbi Rara;33049100;2001300;2
70341351406;Produto;Paleta de Sombra BB78 Bobbi Rara;8.10;16.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;1.000;Bobbi Rara;33049100;2001300;2
70341351369;Produto;Paleta de Sombra Somehow Bobbi Rara;8.50;18.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;1.000;Bobbi Rara;33049100;2001300;2
7,8986E+12;Produto;Gel Hidratante para Virilha, Coxas e Bumbum Garji Body Girl 305ml;12.00;20.00;Unidade;Sim;Corpo;Gel;Sim;1.000;0.000;Body Girl;33072090;2002901;0
7,89746E+12;Produto;Creme para Pentear Onduladinhos + Lisinhos Bonna Fios 1kg;8.00;20.00;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1.000;1.000;Bonna Fios;33052000;2001800;0
7,89746E+12;Produto;Creme para Pentear Coco Bonna Fios 1kg;8.80;20.00;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1.000;1.000;Bonna Fios;33052000;2001800;0
7,89746E+12;Produto;Creme para Pentear Babosa Bonna Fios 1kg;8.00;20.00;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1.000;0.000;Bonna Fios;33052000;2001800;0
7,89746E+12;Produto;Creme para Pentear Melancia Bonna Fios 1kg;10.00;20.00;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1.000;0.000;Bonna Fios;33052000;2001800;0
40141231765;Produto;Corretivo Líquido Camuflagem Vegano Cor 1 Briá Beauty;5.75;10.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;1.000;Briá;33042090;2001100;0
40141231772;Produto;Corretivo Líquido Camuflagem Vegano Cor 2 Briá Beauty;5.75;10.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;2.000;Briá;33042090;2001100;0
40141231789;Produto;Corretivo Líquido Camuflagem Vegano Cor 3 Briá Beauty;5.75;10.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;0.000;Briá;33042090;2001100;0
40141231796;Produto;Corretivo Líquido Camuflagem Vegano Cor 4 Briá Beauty;5.75;10.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;0.000;Briá;33042090;2001100;0
40141231802;Produto;Corretivo Líquido Camuflagem Vegano Cor 5 Briá Beauty;5.75;10.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;1.000;Briá;33042090;2001100;0
40141231819;Produto;Corretivo Líquido Camuflagem Vegano Cor 6 Briá Beauty;5.75;10.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;0.000;Briá;33042090;2001100;0
7,8997E+12;Produto;Base Líquida Resistente a Água Cor 7 Briá Beauty;7.14;10.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;0.000;Briá;33049990;2001500;0
7,8997E+12;Produto;Base Líquida Resistente a Água Cor 8 Briá Beauty;7.12;10.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;3.000;Briá;33049990;2001500;0
7,8997E+12;Produto;Base Líquida Resistente a Água Cor 9 Briá Beauty;7.12;10.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;0.000;Briá;33049990;2001500;0
7,8997E+12;Produto;Blindagem Power Briá 15ml;6.75;10.00;Unidade;Sim;Maquiagem;Blindagem;Sim;1.000;0.000;Briá;33049990;2001500;0
7,89605E+12;Produto;Pó Descolorante Camomila Care Liss  20g;41.78;8.00;Unidade;Sim;Cabelo;Pó Descolorante;Sim;1.000;0.000;Care Liss;33049100;2001300;0
7,89601E+12;Produto;Pó Descolorante Ametista Care Liss 20g;39.77;8.00;Unidade;Sim;Cabelo;Pó Descolorante;Sim;1.000;0.000;Care Liss;33049100;2001300;0
7,89897E+12;Produto;Kit Cronograma Capilar Cronoday Charmelle 5 itens;28.00;56.00;Unidade;Sim;Cabelo;Cronograma;Sim;1.000;0.000;Charmelle;33049910;2001400;0
7,42832E+11;Produto;Kit Capilar Unicórnio Feliz Charmelle;16.00;30.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;0.000;Charmelle;33049910;2001400;0
7,89875E+12;Produto;Kit Capilar Babablu Melancia Charmelle;16.00;30.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;0.000;Charmelle;33049910;2001400;0
7,89875E+12;Produto;Kit Capilar Força Animal Charmelle;16.00;30.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;0.000;Charmelle;33049910;2001400;0
7,89875E+12;Produto;Kit Matizador Capilar Total Blond Charmelle;22.35;35.00;Unidade;Sim;Cabelo;Kit Capilar;Sim;1.000;0.000;Charmelle;33049910;2001400;0
7,89875E+12;Produto;Sabonete Íntimo Babablu Tutti Frutti Charmelle 200ml;3.75;8.00;Unidade;Sim;Corpo;Sabonete Íntimo;Sim;1.000;0.000;Charmelle;34013000;2003700;0
7,89875E+12;Produto;Sabonete Íntimo Babablu Morango Charmelle 200ml;3.95;8.00;Unidade;Sim;Corpo;Sabonete Íntimo;Sim;1.000;0.000;Charmelle;34013000;2003700;0
7,89875E+12;Produto;Sabonete Íntimo Babablu Melancia Charmelle 200ml;3.75;8.00;Unidade;Sim;Corpo;Sabonete Íntimo;Sim;1.000;1.000;Charmelle;34013000;2003700;0
7,89875E+12;Produto;Sabonete Íntimo Babablu Uva Charmelle 200ml;3.75;8.00;Unidade;Sim;Corpo;Sabonete Íntimo;Sim;1.000;0.000;Charmelle;34013000;2003700;0
7,89875E+12;Produto;Sabonete Íntimo Babablu Maça Verde Charmelle 200ml;3.88;8.00;Unidade;Sim;Corpo;Sabonete Íntimo;Sim;1.000;1.000;Charmelle;34013000;2003700;0
7,89875E+12;Produto;Sabonete Íntimo Morango Charmelle 200ml;3.75;8.00;Unidade;Sim;Corpo;Sabonete Íntimo;Sim;1.000;0.000;Charmelle;34013000;2003700;0
7,90864E+12;Produto;Paleta de Sombra 7 Cores City Girls;6.00;10.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;0.000;City Girls;33049100;2001300;0
7,90864E+12;Produto;Paleta de Sombra 7 Cores City Girls;6.00;10.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;2.000;City Girls;33049100;2001300;0
7,89359E+12;Produto;Paleta de Sombra Just for My City Girls;6.00;10.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;10.000;City Girls;33049100;2001300;0
7,90864E+12;Produto;Paleta de Sombra Ready To Glow City Girls;6.00;10.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;2.000;City Girls;33049100;2001300;0
2E+12;Produto;Paleta de Sombra Myth Beauty;6.00;10.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;1.000;City Girls;33049100;2001300;2
7,89877E+12;Produto;Blindagem Stay Perfect Cute Make 15ml;5.50;10.00;Unidade;Sim;Maquiagem;Blindagem;Sim;1.000;3.000;Cute Make;33049990;2001500;0
7,75826E+12;Produto;Óleo Revitalizador de Cutícula Tipo Caneta D&Z;2.50;5.00;Unidade;Sim;Maquiagem;Óleo;Sim;1.000;0.000;D&Z;33049910;2001400;0
7,89E+12;Produto;Pinça para Cílios FN;4.00;10.00;Unidade;Sim;Cílios;Pinça;Sim;1.000;10.000;Dafu;82032090;2005300;2
7,89E+12;Produto;Pinça para Cílios Importado;4.00;10.00;Unidade;Sim;Cílios;Pinça;Sim;1.000;4.000;Dafu;82032090;2005300;2
7,9088E+12;Produto;Removedor para Cílios Dafu;9.70;18.00;Unidade;Sim;Cílios;Removedor;Sim;1.000;6.000;Dafu;33042090;2001100;0
7,89E+12;Produto;Cílios Tufinho 14mm Dafu;6.50;10.00;Unidade;Sim;Cílios;Tufinho;Sim;1.000;2.000;Dafu;67049000;2805700;2
7,89E+12;Produto;Cílios Tufinho 20P Dafu;14.30;28.00;Unidade;Sim;Cílios;Tufinho;Sim;1.000;7.000;Dafu;67049000;2805700;0
7,89E+12;Produto;Cílios Tufinho 10mm Dafu;6.50;10.00;Unidade;Sim;Cílios;Tufinho;Sim;1.000;3.000;Dafu;67049000;2805700;0
7,89E+12;Produto;Cílios Tufinho 8mm Dafu;6.50;10.00;Unidade;Sim;Cílios;Tufinho;Sim;1.000;0.000;Dafu;67049000;2805700;0
7,89E+12;Produto;Cílios Tufinho 8-14mm Dafu;6.25;12.00;Unidade;Sim;Cílios;Tufinho;Sim;1.000;30.000;Dafu;67049000;2805700;0
7,89E+12;Produto;Cílios Tufinho 12mm Dafu;6.36;10.00;Unidade;Sim;Cílios;Tufinho;Sim;1.000;14.000;Dafu;67049000;2805700;0
2E+12;Produto;Cílios Tufinho OTM;3.80;10.00;Unidade;Sim;Cílios;Tufinho;Sim;1.000;0.000;Dafu;67049000;2805700;2
7,8997E+12;Produto;Base Fluida 05 Dapop 30ml;10.00;18.00;Unidade;Sim;Maquiagem;Base Fluida;Sim;1.000;0.000;Dapop;33049990;2001500;0
7,8997E+12;Produto;Base Fluida 07 Dapop 30ml;10.00;18.00;Unidade;Sim;Maquiagem;Base Fluida;Sim;1.000;0.000;Dapop;33049990;2001500;0
7,8997E+12;Produto;Base Fluida 08 Dapop 30ml;10.00;18.00;Unidade;Sim;Maquiagem;Base Fluida;Sim;1.000;0.000;Dapop;33049990;2001500;0
7,8966E+12;Produto;Base Fluida 02 Dapop 30ml;7.50;18.00;Unidade;Sim;Maquiagem;Base Fluida;Sim;1.000;0.000;Dapop;33049990;2001500;0
7,8966E+12;Produto;Base Fluida 03 Dapop 30ml;10.00;18.00;Unidade;Sim;Maquiagem;Base Fluida;Sim;1.000;11.000;Dapop;33049990;2001500;0
7,8966E+12;Produto;Base Fluida 04 Dapop 30ml;10.00;18.00;Unidade;Sim;Maquiagem;Base Fluida;Sim;1.000;2.000;Dapop;33049990;2001500;0
7,8997E+12;Produto;Base Fluida 06 Dapop 30ml;10.00;18.00;Unidade;Sim;Maquiagem;Base Fluida;Sim;1.000;0.000;Dapop;33049990;2001500;0
7,8966E+12;Produto;Base Fluida 01 Dapop 30ml;10.00;18.00;Unidade;Sim;Maquiagem;Base Fluida;Sim;1.000;0.000;Dapop;33049990;2001500;0
7,89958E+12;Produto;Blindagem Poderoça Dapop 15ml;6.60;15.00;Unidade;Sim;Maquiagem;Blindagem;Sim;1.000;13.000;Dapop;33049990;2001500;0
7,89996E+12;Produto;Caneta Delineadora Colors 1 Dapop;5.50;10.00;Unidade;Sim;Maquiagem;Delineador;Sim;1.000;1.000;Dapop;33042010;2001000;0
7,89996E+12;Produto;Caneta Delineadora Colors 2 Dapop;5.50;10.00;Unidade;Sim;Maquiagem;Delineador;Sim;1.000;2.000;Dapop;33042010;2001000;0
7,89996E+12;Produto;Caneta Delineadora Colors 3 Dapop;5.50;10.00;Unidade;Sim;Maquiagem;Delineador;Sim;1.000;1.000;Dapop;33042010;2001000;0
7,89996E+12;Produto;Caneta Delineadora Colors 4 Dapop;5.50;10.00;Unidade;Sim;Maquiagem;Delineador;Sim;1.000;3.000;Dapop;33042010;2001000;0
7,89996E+12;Produto;Demaquilante Líquido Dapop 200ml;6.31;10.00;Unidade;Sim;Skincare;Demaquilante;Sim;1.000;14.000;Dapop;33030020;2800200;0
7,89996E+12;Produto;Lápis de Olho com Apontador 2 em 1 Preto Dapop;1.58;5.00;Unidade;Sim;Maquiagem;Lápis de Olho;Sim;1.000;0.000;Dapop;33042090;2001100;2
7,89996E+12;Produto;Lenços Demaquilantes Dapop 25 Uni;4.80;10.00;Unidade;Sim;Maquiagem;Lenço Demaquilante;Sim;1.000;1.000;Dapop;48182000;2004400;0
7,89958E+12;Produto;Lenços Demaquilantes Peach Clean Dapop;4.50;10.00;Unidade;Sim;Maquiagem;Lenço Demaquilante;Sim;1.000;1.000;Dapop;48182000;2004400;0
7,89958E+12;Produto;Lenços Demaquilantes Antioxidante Vitamina C Dapop;4.50;10.00;Unidade;Sim;Maquiagem;Lenço Demaquilante;Sim;1.000;2.000;Dapop;48182000;2004400;0
2E+12;Produto;Paleta de Sombra NoGrau Dapop;8.00;17.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;1.000;Dapop;33049100;2001300;0
7,89996E+12;Produto;Pó Compacto Micronizado Check Matte Cor 01 Dapop 12g;3.50;10.00;Unidade;Sim;Maquiagem;Pó Compacto;Sim;1.000;3.000;Dapop;33049100;2001300;0
7,89996E+12;Produto;Pó Compacto Micronizado Check Matte Cor 02 Dapop 12g;3.50;10.00;Unidade;Sim;Maquiagem;Pó Compacto;Sim;1.000;0.000;Dapop;33049100;2001300;0
7,89996E+12;Produto;Pó Compacto Micronizado Check Matte Cor 03 Dapop 12g;3.50;10.00;Unidade;Sim;Maquiagem;Pó Compacto;Sim;1.000;2.000;Dapop;33049100;2001300;0
7,89996E+12;Produto;Pó Compacto Micronizado Check Matte Cor 04 Dapop 12g;3.50;10.00;Unidade;Sim;Maquiagem;Pó Compacto;Sim;1.000;2.000;Dapop;33049100;2001300;0
7,89721E+12;Produto;Pente Fino com Cabo Darma;0.59;2.00;Unidade;Sim;Cabelo;Pente;Sim;1.000;17.000;Darma;96151100;2006100;0
7,89828E+12;Produto;Loção Hidratante Miraculoso Delima 30ml;5.69;10.00;Unidade;Sim;Corpo;Hidratante;Sim;1.000;2.000;Delima;33049990;2001500;0
7,89857E+12;Produto;Cera Depilatória Roll-on Cera Tradicional Depi Roll 100g;4.84;15.00;Unidade;Sim;Corpo;Cera Depilatória;Sim;1.000;11.000;DEPI ROLL;33079000;2003200;0
7,89857E+12;Produto;Cera Depilatória Roll-on Cera Rosa Depi Roll 100g;4.79;15.00;Unidade;Sim;Corpo;Cera Depilatória;Sim;1.000;1.000;DEPI ROLL;33079000;2003200;0
